"House","Date","Subject","Policy vote","PolicyLink","Party","Vote","Vote Count","description","policy_type","political_leaning"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","LDem","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","LDem","OTHER",43,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","LDem","OTHER",20,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","PC","OTHER",3,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","SNP","OTHER",7,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-03-30,"Budget Resolutions — 8. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-03-30&house=commons&number=122","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Con","FOR",271,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Con","OTHER",33,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Green","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Green","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Lab","OTHER",5,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","Lab","OTHER",258,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","LDem","FOR",44,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","LDem","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","LDem","OTHER",12,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","PC","OTHER",2,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","SNP","OTHER",5,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=17","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Con","FOR",274,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Con","OTHER",31,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Green","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Green","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Lab","OTHER",227,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","Lab","OTHER",29,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","LDem","FOR",46,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","LDem","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","LDem","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","LDem","OTHER",8,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","PC","OTHER",3,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","SNP","OTHER",6,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2010-07-13,"Finance Bill — Increase in Rate of Value Added Tax","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2010-07-13&house=commons&number=22","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Con","FOR",277,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Con","OTHER",28,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Green","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Green","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Lab","OTHER",229,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","Lab","OTHER",27,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","LDem","FOR",50,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","LDem","OTHER",6,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","PC","OTHER",3,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","SNP","OTHER",6,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"March 2011 Budget","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=237","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Con","FOR",274,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Con","OTHER",30,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Green","FOR",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Green","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Lab","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","Lab","OTHER",249,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","LDem","FOR",46,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","LDem","OTHER",1,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","LDem","OTHER",10,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","SNP","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","SNP","OTHER",5,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-03-29,"Budget Resolutions —  10. Alcoholic liquor duties (rates)","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-03-29&house=commons&number=240","SNP","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Con","FOR",273,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Con","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Con","OTHER",32,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Lab","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Lab","OTHER",205,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Lab","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","Lab","OTHER",50,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","LDem","FOR",40,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","LDem","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","LDem","OTHER",16,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","PC","FOR",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","PC","OTHER",3,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
"Commons",2011-04-26,"Finance Bill — Reject Second Reading","MAJORITY","https://www.publicwhip.org.uk/division.php?date=2011-04-26&house=commons&number=256","PC","OTHER",0,"Higher taxes on alcholic drinks","Taxes","Left"
